2509
19.28125,Self-emp-not-inc,59645.375,HS-grad,8.96875,Never-married,Craft-repair,Not-in-family,White,Female,3124.96875,136.125,46.9375,South,<=50K
37.53125,State-gov,151952.125,Some-college,9.90625,Married-civ-spouse,Adm-clerical,Unmarried,White,Female,3124.96875,136.125,40.8125,United-States,<=50K
19.28125,Private,151952.125,HS-grad,8.96875,Divorced,Prof-specialty,Other-relative,Amer-Indian-Eskimo,Male,3124.96875,136.125,40.8125,United-States,<=50K
60.34375,State-gov,59645.375,Some-college,9.90625,Never-married,Handlers-cleaners,Husband,White,Male,15624.84375,136.125,40.8125,United-States,<=50K
32.96875,Private,244258.875,Bachelors,12.71875,Never-married,Craft-repair,Not-in-family,White,Female,3124.96875,136.125,40.8125,United-States,<=50K
46.65625,Private,244258.875,Masters,13.65625,Never-married,Armed-Forces,Husband,White,Male,3124.96875,408.375,16.3125,United-States,<=50K
46.65625,Private,244258.875,9th,12.71875,Married-civ-spouse,Craft-repair,Husband,White,Male,3124.96875,136.125,40.8125,United-States,<=50K
28.40625,Self-emp-not-inc,59645.375,HS-grad,8.96875,Never-married,Priv-house-serv,Not-in-family,White,Male,3124.96875,136.125,83.6875,United-States,<=50K
64.90625,Local-gov,151952.125,Some-college,9.90625,Never-married,Exec-managerial,Wife,White,Male,3124.96875,136.125,46.9375,United-States,<=50K
28.40625,Private,151952.125,HS-grad,8.96875,Married-civ-spouse,Prof-specialty,Husband,White,Female,3124.96875,136.125,40.8125,United-States,<=50K
37.53125,Private,151952.125,HS-grad,8.96875,Widowed,Transport-moving,Wife,White,Female,3124.96875,136.125,40.8125,United-States,<=50K
19.28125,Private,151952.125,Bachelors,12.71875,Married-civ-spouse,Craft-repair,Other-relative,White,Male,3124.96875,136.125,40.8125,Vietnam,<=50K
32.96875,Private,244258.875,Preschool,8.96875,Never-married,Exec-managerial,Husband,Amer-Indian-Eskimo,Male,3124.96875,136.125,40.8125,United-States,<=50K
83.15625,Private,244258.875,Prof-school,14.59375,Married-civ-spouse,Adm-clerical,Husband,Black,Male,3124.96875,136.125,40.8125,United-States,>50K
19.28125,Private,151952.125,Some-college,9.90625,Never-married,Craft-repair,Other-relative,White,Female,3124.96875,136.125,40.8125,United-States,<=50K
19.28125,Private,59645.375,Masters,13.65625,Never-married,Prof-specialty,Own-child,White,Male,3124.96875,136.125,59.1875,United-States,<=50K
42.09375,Private,151952.125,HS-grad,8.96875,Married-civ-spouse,Craft-repair,Husband,White,Male,3124.96875,136.125,40.8125,United-States,<=50K
51.21875,Self-emp-not-inc,59645.375,Bachelors,12.71875,Married-civ-spouse,Craft-repair,Husband,White,Male,3124.96875,136.125,40.8125,United-States,<=50K
37.53125,Private,244258.875,HS-grad,8.96875,Married-civ-spouse,Transport-moving,Husband,White,Male,3124.96875,136.125,40.8125,United-States,<=50K
28.40625,Self-emp-not-inc,521179.125,Bachelors,12.71875,Married-civ-spouse,Transport-moving,Unmarried,Black,Female,15624.84375,136.125,22.4375,United-States,<=50K
46.65625,Private,151952.125,HS-grad,8.96875,Never-married,Craft-repair,Own-child,Other,Male,3124.96875,136.125,40.8125,Cuba,<=50K
28.40625,Private,151952.125,1st-4th,2.40625,Married-civ-spouse,Exec-managerial,Unmarried,White,Male,3124.96875,136.125,40.8125,Dominican-Republic,<=50K
23.84375,Private,244258.875,HS-grad,8.96875,Never-married,Adm-clerical,Not-in-family,White,Female,3124.96875,136.125,40.8125,United-States,<=50K
32.96875,Private,336565.625,Some-college,9.90625,Married-civ-spouse,Exec-managerial,Husband,White,Male,3124.96875,136.125,83.6875,United-States,<=50K
32.96875,Private,59645.375,Assoc-voc,10.84375,Never-married,Prof-specialty,Not-in-family,Black,Female,3124.96875,136.125,46.9375,United-States,<=50K
87.71875,Local-gov,59645.375,Assoc-voc,10.84375,Divorced,Adm-clerical,Not-in-family,White,Male,3124.96875,136.125,40.8125,United-States,<=50K
46.65625,Private,151952.125,HS-grad,9.90625,Married-civ-spouse,Prof-specialty,Not-in-family,White,Male,3124.96875,136.125,40.8125,Vietnam,>50K
19.28125,Private,59645.375,Some-college,9.90625,Never-married,Sales,Not-in-family,Black,Female,3124.96875,1225.125,46.9375,United-States,>50K
23.84375,Private,336565.625,7th-8th,3.34375,Married-civ-spouse,Exec-managerial,Not-in-family,White,Male,28124.71875,136.125,34.6875,United-States,<=50K
19.28125,Private,244258.875,9th,12.71875,Married-civ-spouse,Sales,Unmarried,White,Male,3124.96875,136.125,71.4375,South,<=50K
23.84375,Self-emp-not-inc,151952.125,HS-grad,8.96875,Married-civ-spouse,Sales,Wife,White,Female,3124.96875,136.125,40.8125,United-States,<=50K
51.21875,Self-emp-not-inc,59645.375,HS-grad,8.96875,Never-married,Machine-op-inspct,Not-in-family,White,Male,3124.96875,136.125,40.8125,Cuba,<=50K
23.84375,Private,244258.875,Bachelors,12.71875,Never-married,Machine-op-inspct,Own-child,White,Male,9374.90625,136.125,46.9375,United-States,>50K
87.71875,Local-gov,151952.125,Bachelors,12.71875,Married-civ-spouse,Adm-clerical,Unmarried,White,Female,3124.96875,136.125,40.8125,United-States,<=50K
19.28125,Self-emp-not-inc,151952.125,HS-grad,8.96875,Never-married,Machine-op-inspct,Not-in-family,White,Female,3124.96875,1225.125,40.8125,Cuba,>50K
32.96875,State-gov,244258.875,Some-college,9.90625,Married-civ-spouse,Protective-serv,Husband,White,Male,15624.84375,680.625,89.8125,United-States,<=50K
19.28125,Private,151952.125,HS-grad,8.96875,Married-civ-spouse,Craft-repair,Husband,White,Male,3124.96875,136.125,28.5625,United-States,<=50K
19.28125,Private,59645.375,Assoc-voc,10.84375,Never-married,Exec-managerial,Not-in-family,White,Male,53124.46875,136.125,83.6875,South,<=50K
28.40625,Self-emp-not-inc,151952.125,HS-grad,8.96875,Married-civ-spouse,Sales,Husband,Black,Male,3124.96875,136.125,40.8125,United-States,>50K
23.84375,Local-gov,151952.125,Bachelors,13.65625,Never-married,Exec-managerial,Wife,White,Female,3124.96875,136.125,40.8125,United-States,<=50K
32.96875,Private,244258.875,9th,5.21875,Married-civ-spouse,Prof-specialty,Husband,White,Male,3124.96875,136.125,40.8125,United-States,>50K
51.21875,Private,59645.375,Bachelors,12.71875,Married-civ-spouse,Prof-specialty,Not-in-family,White,Male,3124.96875,136.125,34.6875,United-States,<=50K
19.28125,Private,59645.375,9th,12.71875,Married-civ-spouse,Exec-managerial,Unmarried,White,Female,3124.96875,136.125,40.8125,United-States,<=50K
23.84375,Private,336565.625,Some-college,9.90625,Never-married,Armed-Forces,Not-in-family,White,Male,3124.96875,136.125,40.8125,United-States,<=50K
23.84375,Private,151952.125,Some-college,9.90625,Never-married,Exec-managerial,Not-in-family,White,Female,3124.96875,136.125,22.4375,United-States,<=50K
55.78125,Local-gov,613485.875,Assoc-acdm,11.78125,Never-married,Exec-managerial,Wife,White,Female,3124.96875,136.125,40.8125,Cuba,<=50K
55.78125,Private,59645.375,Some-college,9.90625,Married-civ-spouse,Prof-specialty,Not-in-family,White,Male,3124.96875,136.125,40.8125,Vietnam,<=50K
32.96875,Private,336565.625,Some-college,9.90625,Never-married,Craft-repair,Not-in-family,Black,Female,3124.96875,136.125,10.1875,United-States,<=50K
32.96875,Private,428872.375,Preschool,1.46875,Never-married,Machine-op-inspct,Own-child,White,Male,3124.96875,136.125,34.6875,United-States,<=50K
32.96875,Private,151952.125,HS-grad,8.96875,Never-married,Exec-managerial,Wife,Black,Female,3124.96875,136.125,40.8125,United-States,<=50K
69.46875,Private,59645.375,Bachelors,12.71875,Never-married,Exec-managerial,Wife,White,Male,3124.96875,136.125,59.1875,United-States,<=50K
23.84375,State-gov,336565.625,Some-college,9.90625,Married-civ-spouse,Sales,Husband,White,Male,3124.96875,136.125,40.8125,United-States,<=50K
19.28125,State-gov,244258.875,Bachelors,12.71875,Married-civ-spouse,Sales,Not-in-family,White,Male,3124.96875,136.125,40.8125,United-States,>50K
60.34375,Private,336565.625,Masters,13.65625,Married-civ-spouse,Craft-repair,Unmarried,White,Male,3124.96875,136.125,40.8125,Taiwan,<=50K
51.21875,Private,151952.125,HS-grad,8.96875,Married-civ-spouse,Armed-Forces,Not-in-family,White,Male,3124.96875,136.125,40.8125,United-States,<=50K
19.28125,Private,151952.125,HS-grad,8.96875,Married-civ-spouse,Machine-op-inspct,Wife,White,Male,3124.96875,136.125,40.8125,United-States,<=50K
32.96875,Self-emp-not-inc,151952.125,Some-college,9.90625,Never-married,Prof-specialty,Own-child,White,Female,3124.96875,136.125,10.1875,United-States,<=50K
37.53125,Private,59645.375,Some-college,9.90625,Married-civ-spouse,Prof-specialty,Husband,White,Male,15624.84375,136.125,22.4375,United-States,>50K
83.15625,Private,151952.125,HS-grad,8.96875,Married-civ-spouse,Sales,Husband,White,Male,3124.96875,136.125,22.4375,United-States,<=50K
19.28125,Self-emp-not-inc,59645.375,Bachelors,13.65625,Married-civ-spouse,Other-service,Unmarried,White,Female,3124.96875,136.125,16.3125,South,>50K
37.53125,Private,336565.625,HS-grad,8.96875,Married-civ-spouse,Craft-repair,Husband,White,Male,3124.96875,136.125,40.8125,United-States,<=50K
51.21875,Private,151952.125,Assoc-voc,10.84375,Married-civ-spouse,Exec-managerial,Husband,White,Male,3124.96875,136.125,40.8125,Vietnam,<=50K
69.46875,Private,336565.625,HS-grad,8.96875,Married-civ-spouse,Sales,Unmarried,Amer-Indian-Eskimo,Female,3124.96875,136.125,46.9375,Vietnam,>50K
28.40625,Private,59645.375,Some-college,9.90625,Divorced,Prof-specialty,Wife,White,Female,3124.96875,136.125,46.9375,United-States,<=50K
37.53125,Private,151952.125,Bachelors,12.71875,Divorced,Craft-repair,Not-in-family,White,Male,3124.96875,136.125,46.9375,United-States,<=50K
83.15625,State-gov,336565.625,Assoc-voc,10.84375,Married-civ-spouse,Other-service,Husband,White,Male,3124.96875,136.125,46.9375,United-States,>50K
42.09375,Private,244258.875,Some-college,9.90625,Never-married,Other-service,Own-child,Amer-Indian-Eskimo,Female,3124.96875,136.125,40.8125,United-States,<=50K
32.96875,Private,151952.125,Bachelors,8.96875,Married-civ-spouse,Exec-managerial,Husband,White,Male,3124.96875,136.125,34.6875,United-States,<=50K
32.96875,Private,59645.375,Bachelors,12.71875,Married-civ-spouse,Sales,Husband,White,Male,3124.96875,136.125,40.8125,United-States,>50K
42.09375,Self-emp-not-inc,59645.375,HS-grad,8.96875,Divorced,Machine-op-inspct,Own-child,White,Male,3124.96875,136.125,22.4375,United-States,<=50K
32.96875,Private,244258.875,Bachelors,12.71875,Married-civ-spouse,Sales,Husband,White,Male,3124.96875,136.125,40.8125,United-States,>50K
32.96875,Self-emp-not-inc,336565.625,9th,5.21875,Married-civ-spouse,Prof-specialty,Husband,White,Male,3124.96875,136.125,89.8125,United-States,>50K
23.84375,Private,59645.375,HS-grad,8.96875,Married-civ-spouse,Transport-moving,Not-in-family,Other,Male,3124.96875,136.125,40.8125,United-States,>50K
69.46875,Private,151952.125,HS-grad,8.96875,Divorced,Exec-managerial,Wife,White,Female,3124.96875,136.125,40.8125,South,<=50K
46.65625,Local-gov,613485.875,1st-4th,2.40625,Married-civ-spouse,Other-service,Not-in-family,White,Female,53124.46875,136.125,40.8125,South,<=50K
19.28125,Private,244258.875,Masters,13.65625,Never-married,Handlers-cleaners,Own-child,White,Female,3124.96875,136.125,40.8125,United-States,<=50K
23.84375,Private,613485.875,Doctorate,15.53125,Married-civ-spouse,Handlers-cleaners,Not-in-family,White,Female,3124.96875,136.125,46.9375,United-States,<=50K
46.65625,State-gov,59645.375,Bachelors,12.71875,Married-civ-spouse,Adm-clerical,Husband,White,Male,3124.96875,136.125,46.9375,United-States,<=50K
51.21875,Private,59645.375,Bachelors,13.65625,Married-civ-spouse,Transport-moving,Not-in-family,White,Male,3124.96875,136.125,10.1875,United-States,>50K
32.96875,Private,151952.125,9th,12.71875,Never-married,Craft-repair,Not-in-family,White,Male,3124.96875,136.125,22.4375,United-States,<=50K
32.96875,Private,151952.125,Some-college,9.90625,Married-civ-spouse,Adm-clerical,Wife,White,Female,3124.96875,136.125,46.9375,Cuba,<=50K
37.53125,Private,336565.625,Bachelors,12.71875,Divorced,Craft-repair,Own-child,White,Male,3124.96875,136.125,22.4375,United-States,<=50K
19.28125,Private,151952.125,HS-grad,8.96875,Married-civ-spouse,Protective-serv,Unmarried,White,Male,3124.96875,136.125,40.8125,Guatemala,>50K
32.96875,State-gov,151952.125,Some-college,9.90625,Married-civ-spouse,Exec-managerial,Not-in-family,White,Male,3124.96875,136.125,10.1875,Cambodia,<=50K
28.40625,Private,151952.125,Masters,12.71875,Never-married,Adm-clerical,Not-in-family,White,Male,3124.96875,136.125,83.6875,Vietnam,<=50K
23.84375,Private,244258.875,11th,7.09375,Married-civ-spouse,Craft-repair,Husband,White,Male,3124.96875,1225.125,40.8125,United-States,>50K
60.34375,Private,244258.875,Masters,13.65625,Married-civ-spouse,Prof-specialty,Husband,White,Male,3124.96875,136.125,46.9375,United-States,>50K
23.84375,Private,336565.625,Assoc-voc,10.84375,Never-married,Transport-moving,Own-child,White,Male,3124.96875,136.125,40.8125,United-States,<=50K
51.21875,Private,59645.375,HS-grad,9.90625,Never-married,Exec-managerial,Unmarried,White,Female,3124.96875,136.125,77.5625,United-States,<=50K
32.96875,Private,244258.875,9th,5.21875,Never-married,Machine-op-inspct,Husband,White,Male,3124.96875,136.125,40.8125,Cuba,<=50K
32.96875,Private,521179.125,Masters,13.65625,Never-married,Machine-op-inspct,Wife,White,Female,3124.96875,1225.125,22.4375,United-States,<=50K
32.96875,Private,151952.125,Some-college,9.90625,Married-civ-spouse,Prof-specialty,Husband,White,Female,3124.96875,136.125,40.8125,United-States,>50K
28.40625,Self-emp-inc,613485.875,HS-grad,8.96875,Never-married,Transport-moving,Not-in-family,Amer-Indian-Eskimo,Male,3124.96875,1225.125,83.6875,United-States,>50K
